ID;title;rating;release_date;original_language;IMDb_ID;genre;plot;box_office_domestic;box_office_worldwide;extracted_plotpoints;Used_Plotphrases;Best_Match_Phrase;Similarity_Score
1072;The Red Turtle;7.44;2016-03-27;fr;tt3666024;Animation, Drama, Family;"Surrounded by the immense and furious ocean, a shipwrecked mariner battles for his life with the relentless towering waves. On the brink of demise, eventually, the man will find himself washed ashore on a deserted tropical island of sandy beaches, timid animal inhabitants, and a gracefully swaying bamboo forest. Alone, famished, yet determined to break free from this Eden-like prison, the stranded sailor summons up the strength to build a small raft, and sets off on a perilous journey in the wide open sea; however, an indistinguishable adversary prevents him from escaping. Never giving up hope, each day, the exhausted man attempts to make a new, sturdier, and more improved raft; nevertheless, the sea is vast with wonderful and mysterious creatures, and the island's only red turtle won't let the weary survivor escape that easily. Could this be the heartless enemy?";$921,974;921974;['island red turtle', 'stranded sailor', 'shipwrecked mariner', 'prison stranded sailor', 'raft sea', 'ashore deserted tropical', 'furious ocean shipwrecked', 'escape easily heartless', 'ashore deserted', 'easily heartless enemy', 'mysterious creatures island', 'deserted tropical island', 'heartless enemy', 'ocean shipwrecked', 'weary survivor escape', 'raft sea vast', 'stranded sailor summons', 'raft sets perilous', 'washed ashore deserted', 'easily heartless', 'shipwrecked mariner battles', 'creatures island red', 'washed ashore', 'improved raft sea', 'mariner battles life', 'prison stranded', 'let weary survivor', 'turtle won let', 'survivor escape easily', 'sea indistinguishable adversary', 'man washed ashore', 'small raft', 'red turtle won', 'tropical island', 'immense furious ocean', 'island sandy beaches', 'perilous journey', 'beaches timid animal', 'exhausted man attempts', 'waves brink demise', 'open sea', 'sea vast wonderful', 'sturdier improved raft', 'escaping giving hope', 'sea indistinguishable', 'demise eventually', 'mysterious creatures', 'escape easily', 'life relentless towering', 'animal inhabitants gracefully', 'relentless towering waves', 'adversary prevents escaping', 'eventually man washed', 'exhausted man', 'won let weary', 'swaying bamboo', 'inhabitants gracefully swaying', 'sets perilous', 'prevents escaping', 'free eden', 'wonderful mysterious', 'bamboo forest', 'eventually man', 'surrounded immense furious', 'man attempts make', 'battles life', 'determined break', 'make new sturdier', 'like prison', 'attempts make new', 'hope day', 'summons strength', 'build small', 'make new', 'forest famished determined'];False;perilous journey;0.4652211368083954
1073;Delgo;4.5;2008-12-12;en;tt0361500;Animation, Adventure, Comedy;In an exotic divided land, Delgo, an adventurous dreamer but naive teenager, must rally his group of troubled youth and some unlikely friends to protect their world from conflict between the terrestrial Lockni people, who harness the mysteries of the land, And the winged Nohrin people, who rule the skies. They live - segregated - in an uneasy peace until Delgo was framed for a crime he did not commit. After enlisting the help of a unlikely friend to escape a Nohri prison, Delgo discovers Imhoff is in danger so he must unite the two races against a common foe.;$694,782;915840;['delgo discovers imhoff', 'divided land delgo', 'uneasy peace delgo', 'land delgo adventurous', 'land delgo', 'delgo discovers', 'peace delgo', 'delgo adventurous', 'delgo adventurous dreamer', 'prison delgo discovers', 'nohri prison delgo', 'prison delgo', 'peace delgo framed', 'exotic divided land', 'delgo framed', 'delgo framed crime', 'discovers imhoff', 'discovers imhoff danger', 'escape nohri', 'imhoff danger unite', 'friend escape nohri', 'exotic divided', 'divided land', 'imhoff danger', 'skies live segregated', 'land winged nohrin', 'mysteries land winged', 'conflict terrestrial lockni', 'escape nohri prison', 'winged nohrin people', 'segregated uneasy', 'winged nohrin', 'conflict terrestrial', 'segregated uneasy peace', 'world conflict terrestrial', 'nohrin people rule', 'land winged', 'unite races', 'races common foe', 'terrestrial lockni people', 'mysteries land', 'rule skies', 'danger unite races', 'people rule skies', 'lockni people', 'nohrin people', 'world conflict', 'unlikely friend escape', 'live segregated', 'terrestrial lockni', 'races common', 'uneasy peace', 'harness mysteries land', 'group troubled', 'adventurous dreamer naive', 'youth unlikely friends', 'skies live', 'protect world', 'people rule', 'naive teenager', 'common foe', 'troubled youth', 'dreamer naive teenager', 'unlikely friends', 'help unlikely friend', 'youth unlikely', 'friends protect', 'people harness mysteries', 'rally group', 'commit enlisting', 'enlisting help unlikely', 'help unlikely', 'teenager rally', 'crime did', 'did commit'];False;soon discovers;0.3269726037979126
1074;Fairy Tail: Phoenix Priestess;7.3;2012-08-18;ja;tt2085795;Animation, Action, Adventure;The mightiest team of mages from the magic kingdom's most infamous guild faces evil rising from the embers in this action-packed feature length adventure. Follow Fairy Tail's dream team-Natsu, Gray, Erza, Lucy, Wendy, Happy, and Carla-as they lend a helping hand to a girl with little memory and a grudge against wizards. As they uncover clues about her mysterious past, a lunatic prince hatches a half-baked plan to sacrifice her in exchange for immortality. When the fool unleashes an ancient force, a raging war becomes the fiercest inferno Fairy Tail has ever faced. Can the guild with a heart of gold save the planet from a fiery finish?;;911467;['fiercest inferno fairy', 'guild faces evil', 'tail faced guild', 'mightiest team mages', 'faced guild heart', 'inferno fairy tail', 'faced guild', 'inferno fairy', 'guild heart', 'team mages magic', 'guild heart gold', 'team mages', 'mages magic kingdom', 'kingdom infamous guild', 'fairy tail faced', 'follow fairy tail', 'fairy tail dream', 'follow fairy', 'guild faces', 'infamous guild faces', 'fairy tail', 'fiercest inferno', 'infamous guild', 'save planet fiery', 'planet fiery finish', 'adventure follow fairy', 'war fiercest inferno', 'mages magic', 'fiery finish', 'planet fiery', 'magic kingdom', 'tail dream team', 'grudge wizards uncover', 'grudge wizards', 'magic kingdom infamous', 'evil rising embers', 'exchange immortality fool', 'gold save planet', 'fool unleashes ancient', 'heart gold save', 'wizards uncover', 'immortality fool', 'lunatic prince hatches', 'sacrifice exchange immortality', 'memory grudge wizards', 'evil rising', 'mightiest team', 'kingdom infamous', 'prince hatches half', 'dream team', 'faces evil', 'dream team natsu', 'war fiercest', 'unleashes ancient', 'fool unleashes', 'rising embers action', 'lunatic prince', 'gray erza lucy', 'ancient force', 'force raging war', 'plan sacrifice', 'natsu gray', 'lucy wendy', 'hatches half baked', 'past lunatic', 'clues mysterious', 'hand girl', 'mysterious past', 'wendy happy', 'little memory', 'girl little', 'feature length adventure', 'carla lend helping', 'baked plan', 'action packed'];False;wizarding world;0.4464675188064575
1075;Sasquatch Sunset;5.681;2024-04-12;en;tt30180830;Action, Adventure, Comedy;A year in the life of a unique family. It captures the daily life of the Sasquatch with a level of detail and rigor that is simply unforgettable.;$1,008,662;897669;['daily life sasquatch', 'life sasquatch', 'life sasquatch level', 'sasquatch level', 'year life unique', 'sasquatch level rigor', 'year life', 'life unique', 'captures daily life', 'life unique family', 'family captures daily', 'daily life', 'unique family captures', 'unique family', 'family captures', 'captures daily', 'simply unforgettable', 'rigor simply unforgettable', 'level rigor', 'level rigor simply', 'rigor simply'];False;thousands years;0.49964725971221924
1076;Vesper;6.306;2022-08-17;en;tt20225374;Adventure, Drama, Sci-Fi;Struggling to survive with her father after the collapse of Earth's ecosystem, 13-year-old Vesper must use her wits, strength and bio-hacking abilities to fight for the future.;$49,493;889529;['year old vesper', 'old vesper', 'vesper use', 'old vesper use', 'vesper use wits', 'struggling survive father', 'survive father', '13 year old', 'father collapse earth', 'survive father collapse', 'struggling survive', '13 year', 'abilities fight future', 'father collapse', 'year old', 'wits strength bio', 'strength bio hacking', 'hacking abilities fight', 'abilities fight', 'bio hacking abilities', 'strength bio', 'hacking abilities', 'ecosystem 13 year', 'wits strength', 'use wits strength', 'ecosystem 13', 'earth ecosystem 13', 'fight future', 'bio hacking', 'collapse earth', 'collapse earth ecosystem', 'earth ecosystem', 'use wits'];False;thirteen year;0.37478891015052795
1077;The Tunnel to Summer, the Exit of Goodbyes;7.7;2022-09-09;ja;tt17382524;Animation, Drama, Fantasy;In a sleepy country town, a traumatized boy and a transfer student from Tokyo stumble upon a time-bending tunnel that may grant them their every wish.;$125,067;872000;['student tokyo stumble', 'tokyo stumble time', 'time bending tunnel', 'tokyo stumble', 'town traumatized boy', 'traumatized boy transfer', 'student tokyo', 'tunnel grant wish', 'bending tunnel', 'traumatized boy', 'tunnel grant', 'boy transfer student', 'bending tunnel grant', 'transfer student tokyo', 'town traumatized', 'boy transfer', 'sleepy country town', 'country town traumatized', 'stumble time bending', 'sleepy country', 'stumble time', 'country town', 'time bending', 'transfer student', 'grant wish'];False;perilous journey;0.3758774995803833
1078;Song of the Sea;7.999;2014-06-23;en;tt1865505;Animation, Adventure, Drama;Saoirse is a child who is the last of the selkies, women in Irish and Scottish legends who transform from seals into people. She escapes from her grandmother's home to journey to the sea and free fairy creatures trapped in the modern world.;$857,522;857522;['saoirse child selkies', 'saoirse child', 'selkies women irish', 'child selkies', 'child selkies women', 'selkies women', 'sea free fairy', 'fairy creatures', 'women irish scottish', 'fairy creatures trapped', 'women irish', 'seals people', 'irish scottish legends', 'escapes grandmother', 'irish scottish', 'scottish legends', 'journey sea', 'creatures trapped modern', 'creatures trapped', 'home journey sea', 'free fairy creatures', 'grandmother home journey', 'seals people escapes', 'grandmother home', 'escapes grandmother home', 'scottish legends transform', 'people escapes grandmother', 'free fairy', 'legends transform seals', 'transform seals people', 'sea free', 'trapped modern world', 'journey sea free', 'home journey', 'transform seals', 'people escapes', 'trapped modern', 'modern world', 'legends transform'];False;fairy tale;0.4396843910217285
1079;Earwig and the Witch;5.9;2021-02-03;ja;tt12441478;Animation, Adventure, Family;An orphan girl, Earwig, is adopted by a witch and comes home to a spooky house filled with mystery and magic.;$173,704;842744;['earwig adopted witch', 'orphan girl earwig', 'girl earwig adopted', 'adopted witch', 'orphan girl', 'adopted witch comes', 'earwig adopted', 'witch comes home', 'home spooky house', 'girl earwig', 'spooky house', 'comes home spooky', 'home spooky', 'spooky house filled', 'mystery magic', 'house filled mystery', 'filled mystery magic', 'witch comes', 'filled mystery', 'comes home', 'house filled'];False;fairy tale;0.33805131912231445
1080;Kizumonogatari Part 3: Reiketsu;8.0;2017-01-06;ja;tt5084198;Animation, Action, Drama;Part 3 of Kizumonogatari (Wound Tale) trilogy, based on a light novel by Nisio Isin.;;817874;['kizumonogatari wound tale', 'wound tale trilogy', 'kizumonogatari wound', 'novel nisio isin', 'tale trilogy based', 'light novel nisio', 'tale trilogy', 'novel nisio', 'trilogy based', 'trilogy based light', 'light novel', 'wound tale', 'based light novel', 'nisio isin', 'based light'];False;comic book;0.2766752243041992
1081;What if...;6.9;2010-08-20;en;tt1468387;Drama, Family, Fantasy;15 years ago, Ben Walker left his girlfriend, his hometown, and his ministry calling for a business opportunity. Now he has a high-paying career and a trophy fiancée. One day he's visited by an angel who lets him see what his life would look like if he had followed his calling.;$814,906;814906;['ben walker', 'ben walker left', 'ago ben walker', 'walker left girlfriend', 'walker left', 'years ago ben', 'visited angel', 'day visited angel', 'ago ben', 'angel lets life', 'visited angel lets', 'angel lets', 'girlfriend hometown ministry', 'hometown ministry calling', 'calling business', 'ministry calling business', 'hometown ministry', 'fiancée day visited', 'left girlfriend', 'followed calling', 'ministry calling', 'paying career', 'career trophy fiancée', 'left girlfriend hometown', 'lets life look', 'business opportunity high', 'business opportunity', 'day visited', 'life look like', 'high paying career', 'like followed calling', 'calling business opportunity', 'life look', 'trophy fiancée', 'paying career trophy', 'opportunity high paying', '15 years ago', 'lets life', 'girlfriend hometown', 'career trophy', 'years ago', 'opportunity high', '15 years', 'trophy fiancée day', 'look like followed', 'fiancée day', 'high paying', 'look like', 'like followed'];False;mysterious man;0.29834070801734924
